PERMNO,date,Mkt-RF,SMB,HML,RMW,CMA,R_ME,R_IA,R_ROE,R_EG,AggLiq,eq8,LIQ_V,Mkt-RF_l0,Mkt-RF_l1,Mkt-RF_l2,Mkt-RF_l3,Mkt-RF_l4,Mkt-RF_l5,Mkt-RF_l6,SMB_l0,SMB_l1,SMB_l2,SMB_l3,SMB_l4,SMB_l5,SMB_l6,HML_l0,HML_l1,HML_l2,HML_l3,HML_l4,HML_l5,HML_l6,RMW_l0,RMW_l1,RMW_l2,RMW_l3,RMW_l4,RMW_l5,RMW_l6,CMA_l0,CMA_l1,CMA_l2,CMA_l3,CMA_l4,CMA_l5,CMA_l6,R_ME_l0,R_ME_l1,R_ME_l2,R_ME_l3,R_ME_l4,R_ME_l5,R_ME_l6,R_IA_l0,R_IA_l1,R_IA_l2,R_IA_l3,R_IA_l4,R_IA_l5,R_IA_l6,R_ROE_l0,R_ROE_l1,R_ROE_l2,R_ROE_l3,R_ROE_l4,R_ROE_l5,R_ROE_l6,R_EG_l0,R_EG_l1,R_EG_l2,R_EG_l3,R_EG_l4,R_EG_l5,R_EG_l6,AggLiq_l0,AggLiq_l1,AggLiq_l2,AggLiq_l3,AggLiq_l4,AggLiq_l5,AggLiq_l6,eq8_l0,eq8_l1,eq8_l2,eq8_l3,eq8_l4,eq8_l5,eq8_l6,LIQ_V_l0,LIQ_V_l1,LIQ_V_l2,LIQ_V_l3,LIQ_V_l4,LIQ_V_l5,LIQ_V_l6
17279,1/1/2017,0.004729944,-0.006377032,0,0.006589609,0,0,0,0,0,0,0,0,0.001900794,0,0,0.000764363,0.002022148,-0.001383099,-0.000490898,-8.21E-06,0,0,0.000999605,0,0,0,0,0,0,-0.001651117,0,0,0,0.001357506,0,0,0,0,0,0.00435118,0,0,0,0,0,0,0,0,0,0,0,0.003707149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001108043,0,0,0,0,0,0,7.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17478,1/1/2017,0.01260837,0,-0.004036784,0,0,0,0,-0.000572922,-0.001660677,0,0,0,0.000688686,0,0.001545762,-0.002003818,0,0,0.001574383,0,0,0,0,0,0,0,-0.000694767,-0.00486388,0,3.85E-05,-0.001793911,0,0.003016124,0,0.000988354,0.000216918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.45E-05,0,0,0,0,0,0,0,0.004340669,-0.00010951,0,0,0,-0.001323126,0.000417001,0,0,0,0,0,0.003268343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17750,1/1/2017,0.003880323,0,-0.00476366,0,0,-0.001252735,0.003962097,0.00081534,0,0,0,0,0.000987678,0,0,0.001063186,-0.001732212,0,0,0,0,0,0,0,-0.000251106,0,-0.000334475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.97E-09,0,0,0,0.003701122,0,0,0,0,0,0,0,0,0,0.000214075,0.001663745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17778,1/1/2017,0.006248329,0,0.001560562,0,0.003138135,0,0,0,0,0,0,0,9.98E-05,0,-0.000369935,0,0,0.001159731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001536002,0,0,0,0,-0.00024242,0,0,0,0.00011556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17830,1/1/2017,0.009224727,0.001215537,0,0,0,4.81E-05,0,0,-0.00067372,0,0,0,6.65E-05,-0.000592978,0,0,0.00127407,-0.000311611,0,0.00033977,0,0,0,0,0,0,0,0,0,-3.50E-05,0,0,0.001471687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000895331,0,0,0,0,0,0.001070854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004572357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18163,1/1/2017,0.004496174,-0.00169333,0,0,0,0,0,0.001043969,0.000262916,0,0,0,0.000673935,0,0,-0.000332484,0,-0.001015916,0,-7.86E-06,0,0,0,0,-0.000307128,0,0,0,0,0,0,0.004084572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002129513,0,-0.003359007,0,0,0,0,0,0,0,0,0,0,0.000348234,0,0,0,0,0,0,0.000200481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18542,1/1/2017,0.008743819,0,0,0,0,0,0,-0.009630934,-0.001971796,0,0,0,4.33E-06,-0.000246269,-0.001737165,-0.000400838,0.001005389,-0.00108304,0,0,0,0,0,0,0,0,0,0.00114046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005224287,-0.002544536,-0.002843968,-0.000296005,0,0,-2.32E-05,0,0.000200456,0,0,0.000930563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18729,1/1/2017,0.004784073,0,-0.001196368,0.00010229,0,-0.003318516,0,0.000712847,0,0,0,0,0.000975564,0,0,4.89E-06,0,0.000170566,0,0,0,0,0,0,0,-0.000592745,0,0,0,0,0,0.000329259,0,0,0,0,0,0,0,0.001232017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19350,1/1/2017,0.005380891,0,0.005428571,0,0,0,0,0,-0.00358446,0,0,0,0.000140841,0,0,0.000188477,-0.000753793,-0.000108113,0.00061247,0,0,0,0,0,0,0,9.86E-06,0.001580179,0,0,-0.002736997,-0.000959067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001352058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.63E-05,0,0,0,0,0,0.003220067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19561,1/1/2017,0.00919417,0,-0.000294295,0.000776213,0,-0.000234167,0,0,-0.001337896,0,0,0,0,0,0,0,0,0.001158521,0,0,0.001221519,0,0.003377908,0,0,0,-0.000174022,0,0,0,0,0.000236067,0.00296588,2.46E-05,0,0,-0.001369338,0,-0.001162264,0,0,0,0.000485734,0,0,0,0,-0.000322625,0,0,0,0,0,0,0,0,0,-0.003274108,0,0,0,0,0,0,0,0,0,-0.001598893,-0.000818857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21178,1/1/2017,0.005556893,0,0,0,0,0,0,0.00144982,0,0,0,0,0.000368078,0,0,0,0.000827233,0,0,0,0,0,0,0,0,0,0,-0.001172506,0,0,-8.49E-06,0,0,0,0,0,0,0.001325613,0,0,0,0,0,0,0,0,0,0,-0.000443516,0,0,0,0,0,0,0,0,0,0,0,0,0.000206808,0,-0.000649817,0,0.001207034,0,-0.000578417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22111,1/1/2017,0.005729427,-0.001289604,0,0,0.000405768,-1.79E-05,0,0,0,0,0,0,0.000292633,0,-0.000544933,0.00087407,0,-0.000464177,0,-4.90E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47E-05,0,0,0,0,0,0,-1.65E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005123,0.00086278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22509,1/1/2017,0.011999393,0,0,0,0,0,0,0,-0.000513823,0,0,0,0.000215398,0,0,0.003286712,0,0,0.000236815,0,0,0,-0.000833962,0,0,0,0,0,0.000294953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002323229,0.000923876,0,0,0,0,-0.000819193,0.003940826,0.002616297,0.002096013,0,0,0,-8.89E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22592,1/1/2017,0.008544293,0,0,0,0,0,0,0,0,0,0,0,4.97E-18,-0.001003482,-0.000442243,0,0,0,0,0,-0.000228858,0,0,0,0,-0.000628968,0,0,0,0,0,0.001956077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000246237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24010,1/1/2017,0.00207502,0,0,0,0,-0.001220707,0,0,0,0,0,0,0.000269912,0,0,0.002141798,-0.000183842,0,0,0,0,0,-0.002285655,0,-0.000436785,-0.000229993,0,0,0,0,0,3.43E-05,0,0,0.001271569,0,0,0,0,0.001719877,0,0,0,0,0,0,0,0,0,-0.004059083,-0.000157264,0,0,0,0,0.004865362,0,0,0,0,0,0,0,0,0,-0.000493181,0.001966139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24205,1/1/2017,0.000820466,0,-0.002565733,0,0,-0.000410167,9.75E-05,0,0,0,0,0,0.000200021,0,0,0.003456554,-0.000759733,0,4.41E-05,0,0,0,-0.00231659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001068839,0,0,0,0,-0.00052674,0,0.001476398,0,0,0,0,0,0,0,0,0,0.001209662,0,0,0,0,0,0,0,1.17E-05,-0.001338668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24766,1/1/2017,0.005936496,0,0,0,0,0,0,0,0,0,0,0,1.21E-17,-0.000604298,0,0.002268081,0,-0.000208684,0,0,0,0,0,0,0,0,0,-0.000642937,-0.001469754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000737708,0,-0.005065299,0,0.001360086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25419,1/1/2017,0.016025153,0,0,0,0,0.0026644,0,0.00567092,-0.004486689,0,0,0,0.000223193,0,0,-0.004159447,0.006671097,-0.002378876,-0.001993257,0,0,0,0,-0.000630417,0,0,0,0,0,-0.000247461,0.003293417,0,-0.000584691,0,-0.00154378,0,0,0,0,0,0,0,0,0,0,0.005400224,0,0.000461428,0,0.001481435,-0.00116919,0,0,-0.011382744,0,0,0.001214424,0,0,0,0,0.004591051,-0.000608619,0.007448182,0,0,0,0,0,0,0,0,0,0.008425852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27043,1/1/2017,0.004148452,0,-0.000957156,0,0,0.007021497,0,-0.00048391,0,0,0,0,0,0,0.001873279,0,0,0,-0.001521886,0,0,0,0,-0.000916082,0.001054489,-0.002374907,-0.001567588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173574,0,0,-0.002952446,0,0,0,0,0,0,0,0,0,0,-5.89E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28222,1/1/2017,0.010662629,0,0,0,0,0.000559026,0,0,0,0,0,0,1.01E-05,-0.002257363,-0.000110669,0.000496838,0.000569177,0.000893905,-0.000226546,0,0,0,0,0,0,0,0,-0.001413476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101524,0,0,0,-0.001608617,0,-0.00251933,0,0,0,0,0,0,0,0,0,0,0,0,-2.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35554,1/1/2017,0.006527519,0,0.007219079,0,0,0.001561854,0,0,0,0,0,0,4.54E-05,0.00123755,0,-0.000151777,0,0.000187871,0,0,0,0,0,0,0,9.12E-05,2.62E-05,0.001165795,0,0.000147787,-0.003986256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72E-07,0.002179954,-0.000184437,0,0,0,0,0,0,0,0,0,0,0,0.000401378,-0.001827571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36281,1/1/2017,0.005427889,0.011960075,0.000923914,0,0.002246232,0,0,8.04E-05,0,0,0,0,0,0,-0.002694092,0.002487371,0,0,0,0.00049758,-0.002646233,0,-0.003800309,0,0,0,0.000744607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001094883,0,0,0,0,0,0,0,0,0.000169752,0.002144737,0,0,0,-0.003455248,-0.003981239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36468,1/1/2017,0.007188572,0,-0.003034493,0,0,0,0,0,0,0,0,0,0.000120127,0,0,0.000184693,0,0,0,0,-0.003283637,0,-0.00020543,0,0,-0.001369428,-0.000321205,0.000157217,0,0,0,0,0,0,0,0,0,0.001187849,0,0,0,0,0,0,0,0,0,0,0,0.001591774,0,0,0.00061408,0,0,0,0.009215414,0,0,0,0,0,0.002990448,0,0,0,0,0,0,0,0,0,0,0,0.000851443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39642,1/1/2017,0.008424297,1.89E-05,-0.003477275,0,0,0,0,0,0,0,0,0,0.000133707,0,0,-0.000240865,-0.001426761,0,8.16E-05,0.000855773,0,0,-0.000982257,0,0,0,0,0,0,0.00093255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000425925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41080,1/1/2017,0.010328841,0,0.002136132,0,0,4.41E-06,0,0,-0.006919396,0,0,0,0.000296714,-0.000654451,0,-0.000195043,0.005929002,0,-0.000731671,0,0,0,0,0,0,0,1.16E-05,0,0.000221748,0,0,0,-0.002421119,0,0,0,0,0,0,0.001503031,0,0,0,0,0,0,0,4.21E-05,0,0.00615621,0,-0.005281143,-0.001747196,0,0,0,0,0,0,0,0,0,0,0,-5.87E-05,0,-0.001919717,0.001128307,-1.24E-07,0,0,0,0,0,0.001722933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41355,1/1/2017,0.010752193,0.000543895,0.003590022,0,0,0,0,0,0,0,0,0,0.00039116,0,0,0,0.000937698,-0.000589101,0.001245766,2.26E-06,0,0,0,0,0,0,2.47E-06,0,0,-0.0003613,0,0,0,0,0,0,-0.002681641,0,0,0.003403171,0,0,0.001008788,0,0,0,0,0,0,0.000758434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002356132,0.000804229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44329,1/1/2017,0.007315444,0,-6.60E-06,5.19E-05,0,0.000982678,0,0,0,0,0,0,3.21E-06,-0.000489174,-0.00202539,0,-0.000999142,0,0.000517834,0,0,0,0,0,0,0,-0.000190407,0,0.000533889,0,0.001668935,0,-0.002191784,0.000259245,0,-5.66E-06,0,0,0,0,0,0,0,0,0,0,0,0.00098172,0,0,0,0,0,0,0,0,0,0,0.001927875,0,0,0.000190132,0,-0.000859639,0,0,0.0008742,0.002892345,0,0,0,0,0,0,0.001538944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46578,1/1/2017,0.00132238,0,-0.000699698,0,0,-0.00068156,0,0.002908774,0,0,0,0,0.000916875,0,-0.000195322,0,-0.001640452,0,0,0,0,0,0,0,0,-0.001337484,-3.49E-06,0,0,0,0,0.000761461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202112,0,0,0,0.000207799,0,0,0,0,-6.58E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46877,1/1/2017,0.004235673,0,-0.001788225,0,0,0,0,0,0,0,0,0,7.08E-05,-0.000532666,0,0.001300441,-0.000522395,0.00260637,-0.000904133,0,0,0,-0.000252238,0,0,0,-0.000291373,0,0,0.000747905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003034381,0,0,0,0,0,0,0,-0.0007186,0,-0.001532355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001400187,0,0.002871911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,1/1/2017,0.004245888,0,0,0,0.000438227,0,0,-0.000319816,-0.003157879,0,0,0,8.02E-05,-0.001396624,0.000478318,0,0.002817624,0,0.000468387,0,0,0,0,0,0,0,0,0.004468596,-0.000128087,0.000325307,0,0.001683286,0,0,0.003932395,0,0,0,0,0,6.73E-06,0.000586557,0,0,0,0.000188565,0,0,0,0,0,0,-0.000602168,0.000372117,0,0,0,0,0,0,0,-6.34E-07,0,0,0,-0.000642939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49330,1/1/2017,0.002369676,0.008011007,0,0,0,0,0,0,0,0,0,0,2.58E-07,-0.00346363,0.000718434,0,0,0,-0.001406008,0.000371357,-0.001417991,0,0,0,0,0,0,0,0,0.000533703,0,9.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002468709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002423422,0,0,0,0,4.88E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49680,1/1/2017,0.008125151,0,-0.00190073,0,0,0,0,0,0,0,0,0,7.52E-05,0,-0.000117459,0,0,0.000823388,0,0,-0.000820623,0,0,0,0,0,-0.000146303,0,0.001697412,0,-0.00122684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.89E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52695,1/1/2017,0.006511683,0,0.003308061,0,0,0,0,0,0,0,0,0,3.13E-05,0,0,-0.00015413,0.000793758,0,0,0,0,0,0,0,0,0,5.00E-07,0,0,0,0.002231512,0,0,0,0,0,0,0,0,0,0,0,0.003572283,0,0,0,0,0,0,0,0,0,-0.001467438,0,0,0,0,0,0,0,-0.001435312,0,0.000194986,0,0,-0.002220246,0,0.001042012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53225,1/1/2017,0.008121724,0,-0.002520231,0,0,0.004592029,0,0,0,0,0,0,8.23E-05,-0.000431162,0.001315416,0.002172304,0.000518146,0,0.000500624,0,0.001355304,0,0,0,0,-0.002780272,-0.001435206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000898228,0,0,0.002588159,-0.005418372,0,0,0,0,0,0,0,0,0,0,0,0,-0.000716986,0,-0.002659702,0,0,0,-0.003747655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55976,1/1/2017,0.000149029,0,-0.000149537,0,0,0,0.003568625,0.004350959,0,0,0,0,0.000694648,0,0.000340744,0,0,0,0,0,0.001785881,0,0,0,0,0,-0.000115293,0,-0.00125954,0.000264154,0,0.001939553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002217538,0,0.002396101,5.18E-05,0,0,0.000532784,-0.000315563,0,0,0.001674757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56573,1/1/2017,0.008202106,9.25E-05,0,0,0,0,0,0,0,0,0,0,0.00023524,0,0,-0.000958581,0,0,0,5.89E-08,-0.002738691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73E-05,0,0,0,0,0,0,0,-0.001592555,0,0,0,0,0,0,0,0,0.000410786,0,0,-0.000421784,0,0.000430135,0,0,0.000174301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56822,1/1/2017,0.010409976,0,0.007717633,0,0,0.006323172,0,0.001846844,0,0,0,0,0,-0.001546693,-0.000771618,0.001961672,-6.78E-05,0.002641692,0,0,0,0,0,0.000462034,0,0,0,0.003257647,0.000619615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060773,0,0,-0.00131401,0,0,0,0,0,0,-0.002310784,-0.00409806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000653166,-0.006448794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57665,1/1/2017,0.003622837,0,-0.002398181,0,0,-0.000344683,-0.000290052,0.004276979,0,0,0,0,0.001233916,0.000537503,-0.000318352,-0.000554063,0,0,0,0,0,-0.001110924,0.003124422,0,0,0,-0.000143645,0,0.000601885,0,0,0.001806092,0,0,0,0,-0.000229317,-0.002500349,0,0,0,-0.003150566,0,0,0,0,0,0,0,0,0,0,-0.000764811,0,0,-0.002277528,0,-0.002830334,0,0,0,9.19E-05,0.001448503,0,0,0,0,0,0,0,0,0,-0.001155482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58413,1/1/2017,0,0,-0.003103062,0,0,0,0,0,0,0,0,0,0,-0.000680966,0,0,0,0,0,0,0,-4.97E-05,0,0,0,-0.004604069,-6.45E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003827573,0,0,0,0.000108882,0,0,0,0,0,0,0,0,0,0.00249275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59192,1/1/2017,0.006275894,0,-0.002227576,0,0,0,0,0.009373347,0,0,0,0,0.002235231,-0.000649948,0,-0.00267849,-0.000772289,0.001012444,0,0,0,0,-0.001331828,0,0,0,-5.23E-07,0,0,0.001639717,0,0,-0.000711116,0,0,-8.52E-06,-0.003275722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002511783,0,0,0,0,0,0,0,0,0,0.002141612,0.001825628,0,-0.001076981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,1/1/2017,0.006914502,0,0.003272853,-0.001696689,0,0.003304337,0,0,0,0,0,0,0.000112885,0.001715838,0,0,0,0.001472656,0.001477773,0,0,0,0,0.001405694,0,0.001176047,0,0,0,0,-0.000339545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003156819,0,0,-0.000324235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60628,1/1/2017,0.008848743,0,0,0,0,0,0,0,0,0,0,0,0.000169833,0,-0.001291749,0,0,0.001062071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004301346,0,0,0,0,-0.003356119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001421507,0,0,0,0,0,0,0,0,0,0.000222592,0,-0.001913801,-0.001603995,0,0,0,0.001063632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61508,1/1/2017,0.008010281,0.004506238,0,0,0,0,0,0,0,0,0,0,1.10E-07,-0.000165677,0,0,-0.000901922,0,0.000991252,0.000304807,0,0,0,0,0,0,0,0.001091026,0,0,0,0,0,0,-0.00075789,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20E-05,0,0,0,0,0.000236252,0,0,-0.001509606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61516,1/1/2017,0.00754741,0.004549915,0,0,0,0,0,0,0,0,0,0,3.75E-06,0,0,0,-0.001283895,0,0.001617758,0.000390925,8.57E-06,0,0,0,0,0,0,0.001503222,0,0,0,0,0,0,-0.0002428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000990064,0.000176924,0,0,0,0,0,0,-0.001093406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61778,1/1/2017,0.006323694,0,-1.04E-07,0,0,0,0,0,-0.00326067,0,0,0,0.000113513,0.001018025,0,-0.002027782,0,0,0,0,0,0,0,0,0.000829572,0,-0.001054381,0,0,0.000369813,0,0,0.00016673,0,0,0,0,0,0,0,0,0,0,0,0.000661166,0,0.00080258,0,0,0,0.001467452,-0.002375281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000114917,0,0,0.000333705,0,0.002250124,-0.001680665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63830,1/1/2017,0.004091436,0,0.005433781,0,0,0,0,0.000531658,0,0,0,0,0.000105384,0,0,0,-0.001909168,-0.002720188,0,0,0,0,0,0,0.002655281,0.002685305,0.000958678,-0.004755531,0,0,0,0.003186546,0,0,0,0,-0.000411222,0,0,0,0,0,0,0,0,0,0,0,0,0.00189466,0.00101956,-0.001121461,0.001383626,0,0,0,0,0,0,0,0,0.000131569,0.001345197,0,0,-0.003602493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64186,1/1/2017,0.002716606,0,0,0,0,0.009800896,0,0,0,0,0,0,6.81E-05,0.000677393,0.000871792,-5.99E-05,-0.000738713,0,-0.000209594,0,-0.000585069,0,0,0,0,0,0,0.002519092,0,0,-0.005471275,0,0.00170323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001430879,-0.005064215,0.002212044,-0.003783841,0.00013594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64194,1/1/2017,0.009070642,0,-0.0042028,0,0,0,0,0,0.001148708,0,0,0,0.00040947,0,-0.004655204,0,0,0,0,0,0,0,0,0,0,0,-0.001044491,0.000147276,0.000997289,0,0,-0.004459211,0,0,0,0,0.002268396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004203381,0,0,0,0,0,0,0,0,-0.001171526,0,0,-0.00349661,0,0.002358025,-0.001327346,0,0.000811258,0,0,-0.002227038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64231,1/1/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003086085,-0.00528348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
